AGT_CD,N_POLICIES_LA,N_POLICIES_LAT,N_POLICIES_POLA,TOTAL_ANP_LA,TOTAL_ANP_LAT,TOTAL_ANP_POLA,TOTAL_POLICIES,TOTAL_ANP,TICKET_SIZE,COUNT_RATIO_LA,COUNT_RATIO_LAT,COUNT_RATIO_POLA,ANP_RATIO_LA,ANP_RATIO_LAT,ANP_RATIO_POLA,COUNT_SBASE_TYPE,N_LINE_ITEM_B,N_LINE_ITEM_R,TOTAL_ANP_B,TOTAL_ANP_R,R_B_COUNT_RATIO,R_B_ANP_RATIO,N_LINE_ITEM_Cat 1,N_LINE_ITEM_Cat 2,N_LINE_ITEM_Cat 3,TOTAL_ANP_Cat 1,TOTAL_ANP_Cat 2,TOTAL_ANP_Cat 3,COUNT_RATIO_CAT1,COUNT_RATIO_CAT2,COUNT_RATIO_CAT3,ANP_RATIO_CAT1,ANP_RATIO_CAT2,ANP_RATIO_CAT3,COUNT_PRODCAT_TYPE,N_VIT_POLICIES,N_LINE_ITEM_Accident,N_LINE_ITEM_Critical Illness,N_LINE_ITEM_Disability,N_LINE_ITEM_Endowment,N_LINE_ITEM_Income,N_LINE_ITEM_Life,N_LINE_ITEM_Medical,N_LINE_ITEM_N/A,N_LINE_ITEM_Other Medical,N_LINE_ITEM_Payor/Waiver,N_LINE_ITEM_Savers,TOTAL_ANP_Accident,TOTAL_ANP_Critical Illness,TOTAL_ANP_Disability,TOTAL_ANP_Endowment,TOTAL_ANP_Income,TOTAL_ANP_Life,TOTAL_ANP_Medical,TOTAL_ANP_N/A,TOTAL_ANP_Other Medical,TOTAL_ANP_Payor/Waiver,TOTAL_ANP_Savers,COUNT_MAINNEED_TYPE,CLUSTER
1352,375.0,7.0,0.0,65220.828125,600.0,0.0,382.0,65820.828125,172.3058327879581,0.981675392670157,0.0183246073298429,0.0,0.9908843444075096,0.0091156555924903,0.0,2,78.0,304.0,62596.80078125,3224.030029296875,3.897435897435898,0.051504709331129,7.0,95.0,280.0,22815.19921875,1527.550048828125,41478.078125,0.0183246073298429,0.2486910994764398,0.7329842931937173,0.3466258344440473,0.0232077005005921,0.6301664650553606,3,37.0,0.0,53.0,64.0,0.0,5.0,76.0,53.0,0.0,8.0,59.0,64.0,0.0,873.9299926757812,21.920000076293945,0.0,0.0,61524.55859375,653.6199951171875,0.0,0.0,0.0,2746.800048828125,8,0
1950,60.0,0.0,0.0,5274.60009765625,0.0,0.0,60.0,5274.60009765625,87.91000162760416,1.0,0.0,0.0,1.0,0.0,0.0,1,22.0,38.0,4612.75,661.8499755859375,1.7272727272727273,0.1434827327702428,0.0,32.0,28.0,0.0,2058.5,3216.10009765625,0.0,0.5333333333333333,0.4666666666666667,0.0,0.3902665532719129,0.609733446728087,2,0.0,0.0,1.0,9.0,0.0,0.0,10.0,29.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,3216.10009765625,2058.5,0.0,0.0,0.0,0.0,7,4
3669,0.0,20.0,0.0,0.0,1146.8299560546875,0.0,20.0,1146.8299560546875,57.34149780273437,0.0,1.0,0.0,0.0,1.0,0.0,1,6.0,14.0,1007.6300048828124,139.1999969482422,2.333333333333333,0.1381459427306664,4.0,2.0,14.0,836.8499755859375,0.0,309.97998046875,0.2,0.1,0.7,0.7297071123472045,0.0,0.2702928876527954,3,0.0,0.0,0.0,6.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1007.6300048828124,0.0,0.0,0.0,0.0,139.1999969482422,4,2
2047,195.0,0.0,0.0,10792.25,0.0,0.0,195.0,10792.25,55.34487179487179,1.0,0.0,0.0,1.0,0.0,0.0,1,40.0,155.0,9600.4599609375,1191.7900390625,3.875,0.1241388479210031,1.0,36.0,158.0,488.9800109863281,1496.81005859375,8806.4599609375,0.0051282051282051,0.1846153846153846,0.8102564102564103,0.0453084398159442,0.1386930486563204,0.8159985115277353,3,2.0,7.0,1.0,31.0,6.0,4.0,26.0,33.0,0.0,1.0,31.0,55.0,0.0,0.0,0.0,1498.260009765625,0.0,6900.0,1496.81005859375,0.0,0.0,9.93000030517578,887.25,10,4
772,11.0,0.0,0.0,2585.320068359375,0.0,0.0,11.0,2585.320068359375,235.02909712357956,1.0,0.0,0.0,1.0,0.0,0.0,1,3.0,8.0,1910.489990234375,674.8300170898438,2.6666666666666665,0.3532235293245671,0.0,4.0,7.0,0.0,1023.3200073242188,1562.0,0.0,0.3636363636363636,0.6363636363636364,0.0,0.395819474736261,0.604180525263739,2,2.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1130.0,1023.3200073242188,0.0,0.0,0.0,432.0,4,4
3977,135.0,0.0,0.0,7391.169921875,0.0,0.0,135.0,7391.169921875,54.749406828703705,1.0,0.0,0.0,1.0,0.0,0.0,1,21.0,114.0,7076.35986328125,314.8099975585937,5.428571428571429,0.0444875619161373,0.0,45.0,90.0,0.0,576.6900024414062,6814.47998046875,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0780241834208694,0.9219758165791306,2,6.0,0.0,20.0,19.0,1.0,16.0,17.0,20.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,482.3299865722656,0.0,6093.60009765625,576.6900024414062,0.0,0.0,6.949999809265137,231.6000061035156,8,0
1566,36.0,0.0,0.0,2317.580078125,0.0,0.0,36.0,2317.580078125,64.37722439236111,1.0,0.0,0.0,1.0,0.0,0.0,1,7.0,29.0,2285.3798828125,32.20000076293945,4.142857142857143,0.0140895616545432,2.0,13.0,21.0,1172.9000244140625,144.27999877929688,1000.4000244140624,0.0555555555555555,0.3611111111111111,0.5833333333333334,0.5060882473616901,0.0622545913476627,0.4316571612906471,3,2.0,0.0,5.0,6.0,0.0,0.0,6.0,6.0,0.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,2152.89990234375,144.27999877929688,0.0,0.0,0.0,20.399999618530277,7,1
126,345.0,0.0,16.0,16979.8203125,0.0,1040.5,361.0,18020.3203125,49.91778479916898,0.9556786703601108,0.0,0.0443213296398892,0.9422596279113726,0.0,0.0577403720886273,2,75.0,286.0,16619.380859375,1400.93994140625,3.8133333333333335,0.0842955554879157,0.0,96.0,265.0,0.0,3087.68994140625,14932.6298828125,0.0,0.2659279778393352,0.7340720221606648,0.0,0.1713449023949336,0.8286550976050663,2,9.0,46.0,57.0,43.0,1.0,6.0,46.0,60.0,0.0,2.0,47.0,53.0,1058.9000244140625,319.44000244140625,19.84000015258789,1000.0,0.0,12133.349609375,2802.389892578125,0.0,0.0,0.0,686.4000244140625,10,1
1614,169.0,0.0,0.0,19332.12109375,0.0,0.0,169.0,19332.12109375,114.39124907544378,1.0,0.0,0.0,1.0,0.0,0.0,1,35.0,134.0,16430.259765625,2901.860107421875,3.8285714285714287,0.1766168124434087,5.0,52.0,112.0,5297.7998046875,1612.6400146484375,12421.6796875,0.029585798816568,0.3076923076923077,0.6627218934911243,0.2740413332751316,0.0834176518554108,0.6425410148694575,3,5.0,0.0,21.0,26.0,0.0,7.0,34.0,30.0,0.0,8.0,16.0,27.0,0.0,0.0,0.0,0.0,0.0,15159.8798828125,1612.6400146484375,0.0,0.0,0.0,2559.60009765625,8,1
3406,240.0,0.0,104.0,18249.458984375,0.0,8345.5400390625,344.0,26594.9990234375,77.31104367278343,0.6976744186046512,0.0,0.3023255813953488,0.68619889657797,0.0,0.3138011034220301,2,149.0,195.0,20039.4296875,6555.56982421875,1.308724832214765,0.327133552523599,0.0,87.0,257.0,0.0,3507.06005859375,23087.939453125,0.0,0.252906976744186,0.747093023255814,0.0,0.1318691529604431,0.8681308470395569,2,7.0,104.0,22.0,29.0,3.0,21.0,29.0,50.0,0.0,6.0,29.0,51.0,8345.5400390625,513.760009765625,0.0,848.699951171875,0.0,8037.2900390625,3286.77001953125,0.0,0.0,11.440000534057615,5551.5,10,1
2250,46.0,0.0,0.0,1670.9100341796875,0.0,0.0,46.0,1670.9100341796875,36.3241311778193,1.0,0.0,0.0,1.0,0.0,0.0,1,11.0,35.0,1374.8299560546875,296.0799865722656,3.1818181818181817,0.2153575322303264,0.0,13.0,33.0,0.0,653.780029296875,1017.1300048828124,0.0,0.2826086956521739,0.717391304347826,0.0,0.3912718314710703,0.6087281685289297,2,0.0,12.0,3.0,6.0,0.0,4.0,5.0,12.0,0.0,0.0,2.0,2.0,122.69000244140624,20.399999618530277,0.0,0.0,76.73999786376953,787.5999755859375,653.780029296875,0.0,0.0,9.699999809265137,0.0,8,4
2702,657.0,0.0,0.0,37477.421875,0.0,0.0,657.0,37477.421875,57.043260083713854,1.0,0.0,0.0,1.0,0.0,0.0,1,127.0,530.0,29633.580078125,7843.83984375,4.173228346456693,0.2646943036606025,13.0,166.0,478.0,11953.5,5954.9501953125,19568.970703125,0.0197869101978691,0.2526636225266362,0.7275494672754946,0.3189520440158773,0.1588943436489455,0.5221536123351771,3,3.0,58.0,41.0,85.0,1.0,46.0,91.0,124.0,0.0,1.0,66.0,144.0,0.0,0.0,22.25,323.3699951171875,0.0,23567.19921875,5954.9501953125,0.0,0.0,111.45999908447266,7498.18994140625,10,0
3245,297.0,4.0,0.0,25821.41015625,496.3699951171875,0.0,301.0,26317.780151367188,87.4344855527149,0.9867109634551496,0.0132890365448504,0.0,0.9811393669123192,0.0188606330876808,0.0,2,74.0,227.0,22709.7890625,3607.989990234375,3.0675675675675675,0.1588737781889899,8.0,140.0,153.0,5115.5,6194.009765625,15008.26953125,0.0265780730897009,0.4651162790697674,0.5083056478405316,0.1943743027211805,0.2353545751620648,0.5702711221167547,3,8.0,2.0,25.0,41.0,1.0,18.0,41.0,92.0,0.0,10.0,30.0,41.0,0.0,831.5999755859375,19.100000381469727,344.19000244140625,0.0,18772.650390625,5362.41015625,0.0,0.0,111.91999816894533,875.9099731445312,10,0
36,3.0,49.0,0.0,367.5999755859375,2236.64990234375,0.0,52.0,2604.2498779296875,50.08172842172476,0.0576923076923076,0.9423076923076924,0.0,0.141153880317418,0.8588461196825821,0.0,2,20.0,32.0,2101.5400390625,502.7099914550781,1.6,0.2392102848915206,0.0,3.0,49.0,0.0,367.5999755859375,2236.64990234375,0.0,0.0576923076923076,0.9423076923076924,0.0,0.141153880317418,0.8588461196825821,2,2.0,0.0,9.0,11.0,0.0,0.0,11.0,7.0,12.0,0.0,2.0,0.0,0.0,324.8900146484375,0.0,0.0,0.0,888.0,793.5399780273438,588.0,0.0,9.81999969482422,0.0,5,0
2736,10.0,0.0,0.0,204.0,0.0,0.0,10.0,204.0,20.4,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,9.0,192.0,12.0,9.0,0.0625,0.0,3.0,7.0,0.0,0.0,204.0,0.0,0.3,0.7,0.0,0.0,1.0,2,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,12.0,8,0
520,110.0,1.0,1.0,15717.5400390625,701.5700073242188,106.0,112.0,16525.11004638672,147.54562541416712,0.9821428571428572,0.0089285714285714,0.0089285714285714,0.9511307334681988,0.042454785798998,0.0064144807328031,3,29.0,83.0,15971.0595703125,554.0499877929688,2.862068965517241,0.0346908722839437,7.0,31.0,74.0,11610.7001953125,1101.6199951171875,3812.7900390625,0.0625,0.2767857142857143,0.6607142857142857,0.702609545961818,0.0666633976910567,0.2307270563471252,3,7.0,2.0,4.0,19.0,2.0,5.0,18.0,18.0,0.0,5.0,19.0,20.0,106.0,0.0,4.619999885559082,432.1499938964844,0.0,13877.349609375,1803.18994140625,0.0,0.0,4.659999847412109,297.1399841308594,10,0
2806,226.0,6.0,12.0,22528.279296875,370.7999877929688,890.4000244140625,244.0,23789.47930908203,97.497866020828,0.9262295081967212,0.0245901639344262,0.0491803278688524,0.946984967774156,0.015586721465207,0.0374283107606368,3,55.0,189.0,17397.869140625,6391.60986328125,3.4363636363636365,0.3673788905766904,7.0,39.0,198.0,8074.7001953125,329.95001220703125,15384.830078125,0.0286885245901639,0.1598360655737705,0.8114754098360656,0.3394231441106798,0.0138695763104221,0.646707279578898,3,13.0,14.0,31.0,42.0,0.0,0.0,46.0,30.0,0.0,2.0,30.0,49.0,890.4000244140625,128.0,0.0,0.0,0.0,16351.33984375,201.9499969482422,0.0,0.0,25.189998626708984,6192.60009765625,8,0
3460,52.0,0.0,0.0,4564.5400390625,0.0,0.0,52.0,4564.5400390625,87.7796161358173,1.0,0.0,0.0,1.0,0.0,0.0,1,15.0,37.0,4473.5498046875,90.98999786376952,2.466666666666667,0.0203395517734994,14.0,0.0,38.0,4330.0498046875,0.0,234.4900054931641,0.2692307692307692,0.0,0.7307692307692307,0.9486278978287884,0.0,0.0513721021712116,2,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,17.5,0.0,0.0,4473.5498046875,0.0,0.0,0.0,73.48999786376953,0.0,4,0
3301,6.0,150.0,0.0,622.5399780273438,5651.1201171875,0.0,156.0,6273.660095214844,40.2157698411208,0.0384615384615384,0.9615384615384616,0.0,0.0992307470565991,0.9007692529434008,0.0,2,47.0,109.0,4987.39990234375,1286.260009765625,2.3191489361702127,0.257901919828239,0.0,28.0,128.0,0.0,622.5399780273438,5651.1201171875,0.0,0.1794871794871795,0.8205128205128205,0.0,0.0992307470565991,0.9007692529434008,2,0.0,9.0,12.0,32.0,0.0,1.0,41.0,30.0,3.0,0.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,2716.0,2091.39990234375,180.0,0.0,10.65999984741211,1275.5999755859375,8,0
670,0.0,22.0,0.0,0.0,772.52001953125,0.0,22.0,772.52001953125,35.11454634232955,0.0,1.0,0.0,0.0,1.0,0.0,1,8.0,14.0,722.02001953125,50.5,1.75,0.069942658976112,1.0,0.0,21.0,194.2400054931641,0.0,578.2799682617188,0.0454545454545454,0.0,0.9545454545454546,0.2514368716565969,0.0,0.7485631283434031,2,0.0,0.0,0.0,7.0,0.0,0.0,7.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,630.5700073242188,91.4499969482422,0.0,0.0,50.5,0.0,4,0
1333,99.0,0.0,0.0,13236.9794921875,0.0,0.0,99.0,13236.9794921875,133.7068635574495,1.0,0.0,0.0,1.0,0.0,0.0,1,24.0,75.0,11818.3896484375,1418.5899658203125,3.125,0.1200324247227593,3.0,28.0,68.0,2414.60009765625,4336.69970703125,6485.68017578125,0.0303030303030303,0.2828282828282828,0.6868686868686869,0.182413216701922,0.3276200246151372,0.4899667586829407,3,11.0,0.0,12.0,19.0,0.0,0.0,20.0,20.0,0.0,3.0,6.0,19.0,0.0,3895.889892578125,0.0,0.0,0.0,8608.3798828125,440.80999755859375,0.0,0.0,171.89999389648438,120.0,7,4
4698,0.0,24.0,0.0,0.0,2096.239990234375,0.0,24.0,2096.239990234375,87.3433329264323,0.0,1.0,0.0,0.0,1.0,0.0,1,5.0,19.0,1119.0799560546875,977.1600341796876,3.8,0.873181606812673,0.0,0.0,24.0,0.0,0.0,2096.239990234375,0.0,0.0,1.0,0.0,0.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0800018310547,1947.1600341796875,0.0,0.0,0.0,1,0
3732,138.0,4.0,0.0,10107.669921875,465.1000061035156,0.0,142.0,10572.769927978516,74.45612625336983,0.971830985915493,0.028169014084507,0.0,0.9560096351976098,0.0439903648023901,0.0,2,43.0,99.0,9424.5302734375,1148.239990234375,2.302325581395349,0.1218352487519323,2.0,65.0,75.0,1075.5999755859375,3040.02001953125,6457.14990234375,0.0140845070422535,0.4577464788732394,0.528169014084507,0.1017330355259357,0.2875329784923546,0.6107339859817097,3,20.0,2.0,8.0,22.0,0.0,1.0,22.0,52.0,0.0,8.0,8.0,19.0,0.0,47.0,8.149999618530273,0.0,0.0,6671.10009765625,3373.260009765625,0.0,0.0,1.659999966621399,471.6000061035156,9,1
4464,129.0,0.0,3.0,10941.4404296875,0.0,122.0,132.0,11063.4404296875,83.81394264914773,0.9772727272727272,0.0,0.0227272727272727,0.9889726888506918,0.0,0.0110273111493081,2,23.0,109.0,7507.2998046875,3556.139892578125,4.739130434782608,0.4736909388323214,3.0,25.0,104.0,2322.199951171875,321.97998046875,8419.259765625,0.0227272727272727,0.1893939393939394,0.7878787878787878,0.2098985500635771,0.0291030628158373,0.7609983871205855,3,5.0,11.0,12.0,17.0,3.0,11.0,15.0,16.0,0.0,1.0,18.0,28.0,122.0,0.0,10.4399995803833,3214.27001953125,0.0,3899.530029296875,321.97998046875,0.0,0.0,72.6199951171875,3422.60009765625,10,4
3409,0.0,3.0,0.0,0.0,141.8800048828125,0.0,3.0,141.8800048828125,47.2933349609375,0.0,1.0,0.0,0.0,1.0,0.0,1,1.0,2.0,102.5199966430664,39.36000061035156,2.0,0.3839251063125502,0.0,0.0,3.0,0.0,0.0,141.8800048828125,0.0,0.0,1.0,0.0,0.0,1.0,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.36000061035156,0.0,0.0,0.0,102.5199966430664,0.0,0.0,0.0,0.0,0.0,3,0
2778,496.0,0.0,14.0,35052.98828125,0.0,690.7999877929688,510.0,35743.78826904297,70.08585935106464,0.9725490196078432,0.0,0.0274509803921568,0.9806735653592918,0.0,0.0193264346407081,2,93.0,417.0,35185.48828125,558.2999877929688,4.483870967741935,0.0158673366511295,20.0,146.0,344.0,13585.599609375,556.739990234375,21601.44921875,0.0392156862745098,0.2862745098039215,0.6745098039215687,0.3800828076288576,0.0155758527184564,0.6043413396526859,3,26.0,15.0,66.0,77.0,0.0,0.0,77.0,54.0,0.0,67.0,79.0,75.0,690.7999877929688,25.75,0.8999999761581421,0.0,0.0,34050.1484375,530.989990234375,0.0,0.0,0.0,445.2000122070313,8,1
2545,151.0,0.0,0.0,6943.0400390625,0.0,0.0,151.0,6943.0400390625,45.98039760968543,1.0,0.0,0.0,1.0,0.0,0.0,1,25.0,126.0,5958.41015625,984.6300048828124,5.04,0.1652504575989951,3.0,30.0,118.0,1253.0,561.1300048828125,5128.91015625,0.0198675496688741,0.1986754966887417,0.7814569536423841,0.1804684937607451,0.0808190636753078,0.738712442563947,3,2.0,5.0,15.0,22.0,1.0,13.0,21.0,20.0,0.0,0.0,25.0,29.0,0.0,0.0,47.91999816894531,548.0999755859375,0.0,4916.7099609375,561.1300048828125,0.0,0.0,35.47999954223633,833.7000122070312,9,0
1852,0.0,155.0,0.0,0.0,6874.14990234375,0.0,155.0,6874.14990234375,44.34935420866936,0.0,1.0,0.0,0.0,1.0,0.0,1,30.0,125.0,4487.0400390625,2387.110107421875,4.166666666666667,0.532001071227487,1.0,28.0,126.0,183.6000061035156,369.9299926757813,6320.6201171875,0.0064516129032258,0.1806451612903225,0.8129032258064516,0.0267087571563301,0.0538146514747377,0.919476591368932,3,4.0,3.0,6.0,25.0,1.0,1.0,46.0,31.0,17.0,0.0,8.0,17.0,0.0,369.9299926757813,0.0,352.2699890136719,0.0,3284.760009765625,469.7799987792969,924.0,0.0,26.440000534057617,1446.969970703125,9,0
279,0.0,181.0,0.0,0.0,6216.64013671875,0.0,181.0,6216.64013671875,34.346078103418506,0.0,1.0,0.0,0.0,1.0,0.0,1,66.0,115.0,4863.080078125,1353.56005859375,1.7424242424242424,0.278333902968677,0.0,19.0,162.0,0.0,0.0,6216.64013671875,0.0,0.1049723756906077,0.8950276243093923,0.0,0.0,1.0,2,1.0,0.0,3.0,60.0,0.0,4.0,73.0,22.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,4035.64990234375,854.989990234375,0.0,0.0,0.0,1326.0,7,0
2229,0.0,12.0,0.0,0.0,552.0700073242188,0.0,12.0,552.0700073242188,46.0058339436849,0.0,1.0,0.0,0.0,1.0,0.0,1,6.0,6.0,534.97998046875,17.09000015258789,1.0,0.0319451208952036,0.0,0.0,12.0,0.0,0.0,552.0700073242188,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,166.67999267578125,368.2999877929688,0.0,0.0,17.09000015258789,0.0,4,2
3640,0.0,106.0,0.0,0.0,3537.10009765625,0.0,106.0,3537.10009765625,33.36886884581368,0.0,1.0,0.0,0.0,1.0,0.0,1,17.0,89.0,2386.300048828125,1150.800048828125,5.235294117647059,0.4822528706703354,0.0,27.0,79.0,0.0,0.0,3537.10009765625,0.0,0.2547169811320754,0.7452830188679245,0.0,0.0,1.0,2,1.0,15.0,10.0,14.0,0.0,6.0,19.0,25.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,1344.0,1042.2999267578125,0.0,0.0,0.0,1150.800048828125,8,0
1377,173.0,0.0,0.0,8520.490234375,0.0,0.0,173.0,8520.490234375,49.25138863800578,1.0,0.0,0.0,1.0,0.0,0.0,1,52.0,121.0,6519.02001953125,2001.469970703125,2.326923076923077,0.3070200681554343,1.0,64.0,108.0,708.0,4109.240234375,3703.25,0.0057803468208092,0.3699421965317919,0.6242774566473989,0.0830938103941074,0.4822774419477312,0.4346287476581613,3,0.0,32.0,3.0,22.0,1.0,10.0,22.0,54.0,0.0,2.0,14.0,13.0,195.55999755859372,0.0,172.74000549316406,248.0200042724609,78.30000305175781,2852.06005859375,4109.240234375,0.0,0.0,100.66999816894533,763.9000244140625,10,0
191,24.0,0.0,0.0,1677.1300048828125,0.0,0.0,24.0,1677.1300048828125,69.88041687011719,1.0,0.0,0.0,1.0,0.0,0.0,1,11.0,13.0,1622.4300537109375,54.70000076293945,1.181818181818182,0.0337148591631582,0.0,10.0,14.0,0.0,451.3999938964844,1225.72998046875,0.0,0.4166666666666667,0.5833333333333334,0.0,0.2691502750508837,0.7308497249491163,2,0.0,0.0,0.0,7.0,0.0,0.0,7.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.72998046875,451.3999938964844,0.0,0.0,0.0,0.0,4,3
3919,9.0,0.0,0.0,362.3999938964844,0.0,0.0,9.0,362.3999938964844,40.26666598849826,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,8.0,240.0,122.4000015258789,8.0,0.5100000063578288,0.0,3.0,6.0,0.0,0.0,362.3999938964844,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,2,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,122.4000015258789,7,3
3163,0.0,11.0,0.0,0.0,589.1500244140625,0.0,11.0,589.1500244140625,53.55909312855113,0.0,1.0,0.0,0.0,1.0,0.0,1,5.0,6.0,440.010009765625,149.13999938964844,1.2,0.3389468332074743,0.0,0.0,11.0,0.0,0.0,589.1500244140625,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.060001373291016,316.95001220703125,237.6000061035156,0.0,1.5399999618530271,0.0,4,0
2360,0.0,8.0,0.0,0.0,488.1000061035156,0.0,8.0,488.1000061035156,61.01250076293945,0.0,1.0,0.0,0.0,1.0,0.0,1,3.0,5.0,353.6700134277344,134.42999267578125,1.6666666666666667,0.3801000581669314,0.0,0.0,8.0,0.0,0.0,488.1000061035156,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,20.239999771118164,4.590000152587891,230.3800048828125,0.0,33.060001373291016,90.2300033569336,0.0,0.0,10.859999656677246,98.73999786376952,7,0
1280,645.0,0.0,0.0,24619.419921875,0.0,0.0,645.0,24619.419921875,38.16964328972868,1.0,0.0,0.0,1.0,0.0,0.0,1,84.0,561.0,18646.33984375,5973.080078125,6.678571428571429,0.320335257652568,0.0,193.0,452.0,0.0,2702.25,21917.169921875,0.0,0.2992248062015504,0.7007751937984497,0.0,0.1097609126687416,0.8902390873312583,2,14.0,58.0,63.0,72.0,0.0,70.0,72.0,93.0,0.0,2.0,74.0,141.0,29.229999542236328,0.0,6.159999847412109,0.0,0.0,16541.779296875,2702.25,0.0,0.0,0.0,5340.0,9,0
4104,38.0,0.0,0.0,2197.570068359375,0.0,0.0,38.0,2197.570068359375,57.83079127261513,1.0,0.0,0.0,1.0,0.0,0.0,1,7.0,31.0,2014.2099609375,183.3600006103516,4.428571428571429,0.0910332111181735,2.0,14.0,22.0,1261.5999755859375,412.7699890136719,523.2000122070312,0.0526315789473684,0.3684210526315789,0.5789473684210527,0.5740886474155462,0.1878301912430935,0.2380811613413603,3,0.0,1.0,3.0,4.0,0.0,2.0,4.0,8.0,0.0,4.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1669.5999755859375,412.7699890136719,0.0,0.0,0.0,115.1999969482422,9,1
2468,0.0,109.0,0.0,0.0,5150.4599609375,0.0,109.0,5150.4599609375,47.25192624713303,0.0,1.0,0.0,0.0,1.0,0.0,1,22.0,87.0,2363.320068359375,2787.139892578125,3.954545454545455,1.1793323849329334,3.0,0.0,106.0,672.3499755859375,0.0,4478.10986328125,0.0275229357798165,0.0,0.9724770642201837,0.1305417373633607,0.0,0.8694582626366393,2,3.0,0.0,0.0,5.0,0.0,0.0,5.0,4.0,90.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,778.5,447.2200012207031,3844.800048828125,0.0,79.94000244140625,0.0,4,3
3401,187.0,0.0,0.0,10767.2802734375,0.0,0.0,187.0,10767.2802734375,57.5790388953877,1.0,0.0,0.0,1.0,0.0,0.0,1,47.0,140.0,9668.599609375,1098.6800537109375,2.978723404255319,0.1136338351053052,0.0,77.0,110.0,0.0,3819.199951171875,6948.080078125,0.0,0.4117647058823529,0.5882352941176471,0.0,0.3547042466416912,0.6452957533583088,2,1.0,0.0,19.0,22.0,0.0,7.0,24.0,61.0,0.0,6.0,18.0,30.0,0.0,0.0,0.0,0.0,0.0,6459.68994140625,3819.199951171875,0.0,0.0,16.790000915527344,471.6000061035156,8,4
1846,4.0,27.0,0.0,408.1099853515625,979.8200073242188,0.0,31.0,1387.9299926757812,44.771935247605846,0.1290322580645161,0.8709677419354839,0.0,0.2940421977370558,0.7059578022629441,0.0,2,12.0,19.0,1207.9300537109375,180.0,1.5833333333333333,0.1490152508806397,0.0,9.0,22.0,0.0,408.1099853515625,979.8200073242188,0.0,0.2903225806451613,0.7096774193548387,0.0,0.2940421977370558,0.7059578022629441,2,0.0,0.0,1.0,8.0,0.0,2.0,10.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,799.8200073242188,408.1099853515625,0.0,0.0,0.0,180.0,7,0
216,1097.0,525.0,3.0,85408.921875,31553.08984375,553.77001953125,1625.0,117515.78173828124,72.31740414663462,0.6750769230769231,0.3230769230769231,0.0018461538461538,0.726786824813145,0.2685008717724544,0.0047123034144005,3,285.0,1340.0,92464.84375,25050.939453125,4.701754385964913,0.2709239364623378,19.0,407.0,1199.0,24830.69921875,12069.83984375,80615.2421875,0.0116923076923076,0.2504615384615384,0.7378461538461538,0.211296720786171,0.1027082466317688,0.6859950325820601,3,10.0,4.0,114.0,228.0,1.0,89.0,275.0,335.0,6.0,2.0,227.0,344.0,553.77001953125,1374.8800048828125,5.699999809265137,577.5,0.0,81321.1875,12089.16015625,387.2000122070313,0.0,680.6799926757812,20525.69921875,10,1
